"id","total_count","plus_one","minus_one","laugh","hooray","confused","heart","rocket","eyes","comment_id"
"27205","0","0","0","0","0","0","0","0","0","868407524"
"27206","0","0","0","0","0","0","0","0","0","868290854"
"27207","0","0","0","0","0","0","0","0","0","868291609"
"27208","0","0","0","0","0","0","0","0","0","886102113"
"27209","0","0","0","0","0","0","0","0","0","867451714"
"27210","0","0","0","0","0","0","0","0","0","869283191"
"27211","0","0","0","0","0","0","0","0","0","781013684"
"27212","0","0","0","0","0","0","0","0","0","866514603"
"27213","2","0","0","0","1","0","0","0","1","917686454"
"27214","0","0","0","0","0","0","0","0","0","917691290"
"27215","0","0","0","0","0","0","0","0","0","917694288"
"27216","0","0","0","0","0","0","0","0","0","917696367"
"27217","0","0","0","0","0","0","0","0","0","917704408"
"27218","0","0","0","0","0","0","0","0","0","917709542"
"27219","0","0","0","0","0","0","0","0","0","917710804"
"27220","1","0","0","0","0","0","1","0","0","918143149"
"27221","0","0","0","0","0","0","0","0","0","918903807"
"27222","0","0","0","0","0","0","0","0","0","918904673"
"27223","0","0","0","0","0","0","0","0","0","919231289"
"27224","0","0","0","0","0","0","0","0","0","919256201"
"27225","0","0","0","0","0","0","0","0","0","919496715"
"27226","1","0","0","0","0","0","0","1","0","919519237"
"27227","0","0","0","0","0","0","0","0","0","919967702"
"27228","0","0","0","0","0","0","0","0","0","920727569"
"27229","2","0","0","0","2","0","0","0","0","920785411"
"27230","0","0","0","0","0","0","0","0","0","920787265"
"27231","0","0","0","0","0","0","0","0","0","921234696"
"27232","0","0","0","0","0","0","0","0","0","865727348"
"27233","0","0","0","0","0","0","0","0","0","872053500"
"27234","0","0","0","0","0","0","0","0","0","877322334"
"27235","0","0","0","0","0","0","0","0","0","879254706"
"27236","0","0","0","0","0","0","0","0","0","893505847"
"27237","0","0","0","0","0","0","0","0","0","893537563"
"27238","0","0","0","0","0","0","0","0","0","893957354"
"27239","0","0","0","0","0","0","0","0","0","893965810"
"27240","0","0","0","0","0","0","0","0","0","893982190"
"27241","0","0","0","0","0","0","0","0","0","893985223"
"27242","0","0","0","0","0","0","0","0","0","893988809"
"27243","0","0","0","0","0","0","0","0","0","893991697"
"27244","0","0","0","0","0","0","0","0","0","894316357"
"27245","0","0","0","0","0","0","0","0","0","1466072485"
"27246","0","0","0","0","0","0","0","0","0","865941453"
"27247","0","0","0","0","0","0","0","0","0","865848621"
"27248","0","0","0","0","0","0","0","0","0","865937182"
"27249","0","0","0","0","0","0","0","0","0","866517223"
"27250","0","0","0","0","0","0","0","0","0","863055221"
"27251","0","0","0","0","0","0","0","0","0","838530915"
"27252","0","0","0","0","0","0","0","0","0","838876718"
"27253","0","0","0","0","0","0","0","0","0","863034900"
"27254","0","0","0","0","0","0","0","0","0","864943523"
"27255","0","0","0","0","0","0","0","0","0","865031840"
"27256","0","0","0","0","0","0","0","0","0","865036702"
"27257","0","0","0","0","0","0","0","0","0","959477135"
"27258","1","0","0","0","0","0","0","0","1","864614518"
"27259","2","2","0","0","0","0","0","0","0","864630622"
"27260","0","0","0","0","0","0","0","0","0","864793106"
"27261","0","0","0","0","0","0","0","0","0","864793377"
"27262","0","0","0","0","0","0","0","0","0","864793802"
"27263","0","0","0","0","0","0","0","0","0","864878909"
"27264","8","8","0","0","0","0","0","0","0","865216756"
"27265","0","0","0","0","0","0","0","0","0","866203357"
"27266","0","0","0","0","0","0","0","0","0","866475876"
"27267","0","0","0","0","0","0","0","0","0","866772988"
"27268","3","1","0","0","2","0","0","0","0","867171272"
"27269","3","3","0","0","0","0","0","0","0","867197257"
"27270","1","1","0","0","0","0","0","0","0","867256057"
"27271","0","0","0","0","0","0","0","0","0","1024633728"
"27272","0","0","0","0","0","0","0","0","0","1025678571"
"27273","0","0","0","0","0","0","0","0","0","1025811544"
"27274","0","0","0","0","0","0","0","0","0","1040359526"
"27275","0","0","0","0","0","0","0","0","0","1466067276"
"27276","0","0","0","0","0","0","0","0","0","1481601134"
"27277","0","0","0","0","0","0","0","0","0","864796119"
"27278","0","0","0","0","0","0","0","0","0","866521414"
"27279","0","0","0","0","0","0","0","0","0","864703321"
"27280","0","0","0","0","0","0","0","0","0","864797918"
"27281","0","0","0","0","0","0","0","0","0","864798503"
"27282","0","0","0","0","0","0","0","0","0","959810970"
"27283","0","0","0","0","0","0","0","0","0","864852273"
"27284","0","0","0","0","0","0","0","0","0","864860093"
"27285","0","0","0","0","0","0","0","0","0","864868508"
"27286","0","0","0","0","0","0","0","0","0","867454732"
"27287","0","0","0","0","0","0","0","0","0","864860978"
"27288","0","0","0","0","0","0","0","0","0","862385898"
"27289","0","0","0","0","0","0","0","0","0","863061059"
"27290","0","0","0","0","0","0","0","0","0","862254492"
"27291","0","0","0","0","0","0","0","0","0","861984344"
"27292","1","1","0","0","0","0","0","0","0","863061558"
"27293","0","0","0","0","0","0","0","0","0","861978688"
"27294","0","0","0","0","0","0","0","0","0","869281949"
"27295","0","0","0","0","0","0","0","0","0","861816542"
"27296","0","0","0","0","0","0","0","0","0","887326672"
"27297","0","0","0","0","0","0","0","0","0","889175092"
"27298","0","0","0","0","0","0","0","0","0","903639172"
"27299","0","0","0","0","0","0","0","0","0","904521881"
"27300","0","0","0","0","0","0","0","0","0","858378452"
"27301","0","0","0","0","0","0","0","0","0","858401163"
"27302","0","0","0","0","0","0","0","0","0","859948946"
"27303","0","0","0","0","0","0","0","0","0","859949119"
"27304","0","0","0","0","0","0","0","0","0","859949252"
"27305","0","0","0","0","0","0","0","0","0","884008591"
"27306","0","0","0","0","0","0","0","0","0","861233320"
"27307","0","0","0","0","0","0","0","0","0","860962978"
"27308","0","0","0","0","0","0","0","0","0","863062713"
"27309","0","0","0","0","0","0","0","0","0","905741147"
"27310","0","0","0","0","0","0","0","0","0","906116103"
"27311","0","0","0","0","0","0","0","0","0","906551883"
"27312","0","0","0","0","0","0","0","0","0","1257901646"
"27313","0","0","0","0","0","0","0","0","0","865972014"
"27314","2","1","0","0","0","0","0","0","1","859447993"
"27315","0","0","0","0","0","0","0","0","0","859450437"
"27316","0","0","0","0","0","0","0","0","0","859510732"
"27317","0","0","0","0","0","0","0","0","0","859703387"
"27318","0","0","0","0","0","0","0","0","0","859715254"
"27319","0","0","0","0","0","0","0","0","0","859909852"
"27320","0","0","0","0","0","0","0","0","0","859911334"
"27321","0","0","0","0","0","0","0","0","0","859345731"
"27322","0","0","0","0","0","0","0","0","0","859458261"
"27323","0","0","0","0","0","0","0","0","0","947440676"
"27324","0","0","0","0","0","0","0","0","0","859103721"
"27325","0","0","0","0","0","0","0","0","0","859455379"
"27326","0","0","0","0","0","0","0","0","0","861152502"
"27327","0","0","0","0","0","0","0","0","0","863065065"
"27328","0","0","0","0","0","0","0","0","0","864395917"
"27329","0","0","0","0","0","0","0","0","0","875561603"
"27330","0","0","0","0","0","0","0","0","0","859201951"
"27331","0","0","0","0","0","0","0","0","0","859453761"
"27332","0","0","0","0","0","0","0","0","0","1251723502"
"27333","0","0","0","0","0","0","0","0","0","1005866275"
"27334","0","0","0","0","0","0","0","0","0","858405656"
"27335","0","0","0","0","0","0","0","0","0","857819807"
"27336","0","0","0","0","0","0","0","0","0","858375103"
"27337","0","0","0","0","0","0","0","0","0","858424677"
"27338","0","0","0","0","0","0","0","0","0","864011231"
"27339","0","0","0","0","0","0","0","0","0","864065882"
"27340","0","0","0","0","0","0","0","0","0","865092601"
"27341","0","0","0","0","0","0","0","0","0","866544302"
"27342","0","0","0","0","0","0","0","0","0","866688064"
"27343","0","0","0","0","0","0","0","0","0","870251801"
"27344","1","0","0","1","0","0","0","0","0","870397158"
"27345","2","2","0","0","0","0","0","0","0","872056161"
"27346","0","0","0","0","0","0","0","0","0","881427686"
"27347","0","0","0","0","0","0","0","0","0","892044118"
"27348","1","1","0","0","0","0","0","0","0","856790408"
"27349","0","0","0","0","0","0","0","0","0","856801742"
"27350","0","0","0","0","0","0","0","0","0","859202808"
"27351","0","0","0","0","0","0","0","0","0","856890190"
"27352","0","0","0","0","0","0","0","0","0","986725509"
"27353","0","0","0","0","0","0","0","0","0","856698816"
"27354","0","0","0","0","0","0","0","0","0","859621862"
"27355","0","0","0","0","0","0","0","0","0","871374492"
"27356","0","0","0","0","0","0","0","0","0","871388277"
"27357","0","0","0","0","0","0","0","0","0","871994977"
"27358","0","0","0","0","0","0","0","0","0","856697918"
"27359","0","0","0","0","0","0","0","0","0","856707030"
"27360","0","0","0","0","0","0","0","0","0","916036892"
"27361","0","0","0","0","0","0","0","0","0","856724690"
"27362","0","0","0","0","0","0","0","0","0","856768315"
"27363","0","0","0","0","0","0","0","0","0","856820612"
"27364","0","0","0","0","0","0","0","0","0","860421258"
"27365","0","0","0","0","0","0","0","0","0","860430435"
"27366","1","1","0","0","0","0","0","0","0","856629113"
"27367","0","0","0","0","0","0","0","0","0","856125153"
"27368","0","0","0","0","0","0","0","0","0","857017788"
"27369","0","0","0","0","0","0","0","0","0","857745732"
"27370","1","1","0","0","0","0","0","0","0","856076051"
"27371","0","0","0","0","0","0","0","0","0","856537263"
"27372","0","0","0","0","0","0","0","0","0","857171066"
"27373","3","3","0","0","0","0","0","0","0","857221632"
"27374","1","1","0","0","0","0","0","0","0","859216349"
"27375","0","0","0","0","0","0","0","0","0","859949771"
"27376","0","0","0","0","0","0","0","0","0","894240319"
"27377","0","0","0","0","0","0","0","0","0","1359420162"
"27378","0","0","0","0","0","0","0","0","0","858380795"
"27379","0","0","0","0","0","0","0","0","0","877594247"
"27380","0","0","0","0","0","0","0","0","0","856731370"
"27381","0","0","0","0","0","0","0","0","0","867414568"
"27382","0","0","0","0","0","0","0","0","0","867458000"
"27383","0","0","0","0","0","0","0","0","0","867458235"
"27384","0","0","0","0","0","0","0","0","0","867460034"
"27385","0","0","0","0","0","0","0","0","0","855651515"
"27386","0","0","0","0","0","0","0","0","0","855888615"
"27387","0","0","0","0","0","0","0","0","0","856582217"
"27388","0","0","0","0","0","0","0","0","0","855653210"
"27389","0","0","0","0","0","0","0","0","0","855654546"
"27390","0","0","0","0","0","0","0","0","0","856093530"
"27391","0","0","0","0","0","0","0","0","0","856128853"
"27392","0","0","0","0","0","0","0","0","0","856138671"
"27393","0","0","0","0","0","0","0","0","0","861276745"
"27394","0","0","0","0","0","0","0","0","0","864936598"
"27395","0","0","0","0","0","0","0","0","0","867484743"
"27396","0","0","0","0","0","0","0","0","0","869172535"
"27397","0","0","0","0","0","0","0","0","0","871471242"
"27398","0","0","0","0","0","0","0","0","0","871685515"
"27399","0","0","0","0","0","0","0","0","0","872254603"
"27400","0","0","0","0","0","0","0","0","0","872282874"
"27401","0","0","0","0","0","0","0","0","0","854792739"
"27402","0","0","0","0","0","0","0","0","0","854795034"
"27403","0","0","0","0","0","0","0","0","0","854819085"
"27404","0","0","0","0","0","0","0","0","0","854662297"
"27405","0","0","0","0","0","0","0","0","0","855687305"
"27406","0","0","0","0","0","0","0","0","0","855727056"
"27407","0","0","0","0","0","0","0","0","0","855758777"
"27408","0","0","0","0","0","0","0","0","0","856734347"
"27409","0","0","0","0","0","0","0","0","0","857504267"
"27410","0","0","0","0","0","0","0","0","0","863032448"
"27411","0","0","0","0","0","0","0","0","0","852657344"
"27412","0","0","0","0","0","0","0","0","0","852657555"
"27413","0","0","0","0","0","0","0","0","0","852815097"
"27414","0","0","0","0","0","0","0","0","0","852651571"
"27415","0","0","0","0","0","0","0","0","0","852655353"
"27416","1","0","0","0","0","0","0","0","1","852659020"
"27417","0","0","0","0","0","0","0","0","0","852666428"
"27418","0","0","0","0","0","0","0","0","0","852669494"
"27419","0","0","0","0","0","0","0","0","0","852715772"
"27420","0","0","0","0","0","0","0","0","0","852716261"
"27421","0","0","0","0","0","0","0","0","0","852717423"
"27422","0","0","0","0","0","0","0","0","0","852147157"
"27423","0","0","0","0","0","0","0","0","0","852149176"
"27424","0","0","0","0","0","0","0","0","0","854467304"
"27425","0","0","0","0","0","0","0","0","0","854616836"
"27426","0","0","0","0","0","0","0","0","0","854619247"
"27427","0","0","0","0","0","0","0","0","0","854784885"
"27428","0","0","0","0","0","0","0","0","0","855209478"
"27429","0","0","0","0","0","0","0","0","0","855178743"
"27430","0","0","0","0","0","0","0","0","0","854332665"
"27431","0","0","0","0","0","0","0","0","0","854374530"
"27432","0","0","0","0","0","0","0","0","0","854374643"
"27433","0","0","0","0","0","0","0","0","0","854385517"
"27434","0","0","0","0","0","0","0","0","0","854442260"
"27435","0","0","0","0","0","0","0","0","0","854461508"
"27436","0","0","0","0","0","0","0","0","0","854473212"
"27437","0","0","0","0","0","0","0","0","0","855686626"
"27438","0","0","0","0","0","0","0","0","0","855880015"
"27439","0","0","0","0","0","0","0","0","0","868094677"
"27440","0","0","0","0","0","0","0","0","0","868094801"
"27441","0","0","0","0","0","0","0","0","0","854028852"
"27442","0","0","0","0","0","0","0","0","0","853692523"
"27443","0","0","0","0","0","0","0","0","0","853698122"
"27444","0","0","0","0","0","0","0","0","0","853826107"
"27445","0","0","0","0","0","0","0","0","0","853128432"
"27446","0","0","0","0","0","0","0","0","0","853237011"
"27447","0","0","0","0","0","0","0","0","0","854639989"
"27448","0","0","0","0","0","0","0","0","0","853006926"
"27449","0","0","0","0","0","0","0","0","0","853132602"
"27450","0","0","0","0","0","0","0","0","0","853155237"
"27451","0","0","0","0","0","0","0","0","0","853159192"
"27452","0","0","0","0","0","0","0","0","0","853645543"
"27453","0","0","0","0","0","0","0","0","0","853003154"
"27454","0","0","0","0","0","0","0","0","0","853017011"
"27455","0","0","0","0","0","0","0","0","0","853128987"
"27456","0","0","0","0","0","0","0","0","0","853636846"
"27457","0","0","0","0","0","0","0","0","0","869642910"
"27458","0","0","0","0","0","0","0","0","0","885740823"
"27459","0","0","0","0","0","0","0","0","0","955774106"
"27460","0","0","0","0","0","0","0","0","0","851869102"
"27461","0","0","0","0","0","0","0","0","0","851551191"
"27462","0","0","0","0","0","0","0","0","0","856596296"
"27463","0","0","0","0","0","0","0","0","0","856896768"
"27464","0","0","0","0","0","0","0","0","0","858140534"
"27465","0","0","0","0","0","0","0","0","0","869655936"
"27466","0","0","0","0","0","0","0","0","0","891205509"
"27467","0","0","0","0","0","0","0","0","0","1012334711"
"27468","0","0","0","0","0","0","0","0","0","851269266"
"27469","0","0","0","0","0","0","0","0","0","852940950"
"27470","1","1","0","0","0","0","0","0","0","852945777"
"27471","0","0","0","0","0","0","0","0","0","852950922"
"27472","0","0","0","0","0","0","0","0","0","852952555"
"27473","0","0","0","0","0","0","0","0","0","852959568"
"27474","0","0","0","0","0","0","0","0","0","852961448"
"27475","0","0","0","0","0","0","0","0","0","853128506"
"27476","0","0","0","0","0","0","0","0","0","853131559"
"27477","0","0","0","0","0","0","0","0","0","853711743"
"27478","0","0","0","0","0","0","0","0","0","867263807"
"27479","0","0","0","0","0","0","0","0","0","850996536"
"27480","0","0","0","0","0","0","0","0","0","851022420"
"27481","0","0","0","0","0","0","0","0","0","851023089"
"27482","1","1","0","0","0","0","0","0","0","851023653"
"27483","0","0","0","0","0","0","0","0","0","851699275"
"27484","0","0","0","0","0","0","0","0","0","851701228"
"27485","0","0","0","0","0","0","0","0","0","851710657"
"27486","0","0","0","0","0","0","0","0","0","851912711"
"27487","0","0","0","0","0","0","0","0","0","851950584"
"27488","0","0","0","0","0","0","0","0","0","852578959"
"27489","0","0","0","0","0","0","0","0","0","852942131"
"27490","2","1","0","0","0","0","0","1","0","853019885"
"27491","0","0","0","0","0","0","0","0","0","851964038"
"27492","0","0","0","0","0","0","0","0","0","852005367"
"27493","0","0","0","0","0","0","0","0","0","851039842"
"27494","0","0","0","0","0","0","0","0","0","851623750"
"27495","1","1","0","0","0","0","0","0","0","851851471"
"27496","3","3","0","0","0","0","0","0","0","852252507"
"27497","0","0","0","0","0","0","0","0","0","852927987"
"27498","0","0","0","0","0","0","0","0","0","852930414"
"27499","0","0","0","0","0","0","0","0","0","852950525"
"27500","0","0","0","0","0","0","0","0","0","850291449"
"27501","0","0","0","0","0","0","0","0","0","850586230"
"27502","0","0","0","0","0","0","0","0","0","850686990"
"27503","0","0","0","0","0","0","0","0","0","1256950914"
"27504","0","0","0","0","0","0","0","0","0","1307624177"
"27505","0","0","0","0","0","0","0","0","0","1307663960"
"27506","0","0","0","0","0","0","0","0","0","1367269791"
"27507","0","0","0","0","0","0","0","0","0","849729379"
"27508","0","0","0","0","0","0","0","0","0","850064379"
"27509","0","0","0","0","0","0","0","0","0","850065389"
"27510","0","0","0","0","0","0","0","0","0","850128702"
"27511","0","0","0","0","0","0","0","0","0","850131905"
"27512","1","0","0","0","0","0","1","0","0","853693358"
"27513","0","0","0","0","0","0","0","0","0","1001101560"
"27514","0","0","0","0","0","0","0","0","0","1369019759"
"27515","0","0","0","0","0","0","0","0","0","849572509"
"27516","0","0","0","0","0","0","0","0","0","849587615"
"27517","0","0","0","0","0","0","0","0","0","849593368"
"27518","0","0","0","0","0","0","0","0","0","849595130"
"27519","0","0","0","0","0","0","0","0","0","849367980"
"27520","0","0","0","0","0","0","0","0","0","849368791"
"27521","0","0","0","0","0","0","0","0","0","849382912"
"27522","0","0","0","0","0","0","0","0","0","849383693"
"27523","0","0","0","0","0","0","0","0","0","894706918"
"27524","1","1","0","0","0","0","0","0","0","848768971"
"27525","1","1","0","0","0","0","0","0","0","848681885"
"27526","0","0","0","0","0","0","0","0","0","1111079414"
"27527","0","0","0","0","0","0","0","0","0","848658308"
"27528","0","0","0","0","0","0","0","0","0","848659143"
"27529","0","0","0","0","0","0","0","0","0","848859553"
"27530","0","0","0","0","0","0","0","0","0","849323778"
"27531","0","0","0","0","0","0","0","0","0","849326808"
"27532","2","2","0","0","0","0","0","0","0","849806366"
"27533","0","0","0","0","0","0","0","0","0","851394381"
"27534","0","0","0","0","0","0","0","0","0","851413117"
"27535","14","0","0","0","0","0","14","0","0","848533393"
"27536","0","0","0","0","0","0","0","0","0","848553629"
"27537","11","0","0","0","0","0","11","0","0","848608852"
"27538","4","0","4","0","0","0","0","0","0","848617865"
"27539","13","0","0","0","0","0","13","0","0","848653715"
"27540","0","0","0","0","0","0","0","0","0","848725922"
"27541","0","0","0","0","0","0","0","0","0","848866410"
"27542","0","0","0","0","0","0","0","0","0","848914448"
"27543","0","0","0","0","0","0","0","0","0","849318747"
"27544","0","0","0","0","0","0","0","0","0","848558092"
"27545","0","0","0","0","0","0","0","0","0","848588912"
"27546","0","0","0","0","0","0","0","0","0","849548877"
"27547","0","0","0","0","0","0","0","0","0","849549436"
"27548","0","0","0","0","0","0","0","0","0","849550025"
"27549","0","0","0","0","0","0","0","0","0","849551075"
"27550","0","0","0","0","0","0","0","0","0","849551907"
"27551","0","0","0","0","0","0","0","0","0","849580146"
"27552","0","0","0","0","0","0","0","0","0","849601275"
"27553","0","0","0","0","0","0","0","0","0","849604541"
"27554","0","0","0","0","0","0","0","0","0","849611566"
"27555","0","0","0","0","0","0","0","0","0","849614834"
"27556","0","0","0","0","0","0","0","0","0","852003360"
"27557","0","0","0","0","0","0","0","0","0","848591371"
"27558","0","0","0","0","0","0","0","0","0","848688570"
"27559","0","0","0","0","0","0","0","0","0","1257902591"
"27560","0","0","0","0","0","0","0","0","0","847918598"
"27561","0","0","0","0","0","0","0","0","0","846905599"
"27562","0","0","0","0","0","0","0","0","0","846917632"
"27563","0","0","0","0","0","0","0","0","0","847337442"
"27564","0","0","0","0","0","0","0","0","0","847367574"
"27565","0","0","0","0","0","0","0","0","0","853828118"
"27566","0","0","0","0","0","0","0","0","0","858389940"
"27567","0","0","0","0","0","0","0","0","0","858393855"
"27568","0","0","0","0","0","0","0","0","0","858397053"
"27569","0","0","0","0","0","0","0","0","0","859916881"
"27570","0","0","0","0","0","0","0","0","0","859931962"
"27571","0","0","0","0","0","0","0","0","0","860065202"
"27572","0","0","0","0","0","0","0","0","0","861833647"
"27573","0","0","0","0","0","0","0","0","0","897456905"
"27574","0","0","0","0","0","0","0","0","0","905416909"
"27575","0","0","0","0","0","0","0","0","0","847668683"
"27576","0","0","0","0","0","0","0","0","0","848445502"
"27577","0","0","0","0","0","0","0","0","0","891958710"
"27578","0","0","0","0","0","0","0","0","0","892573901"
"27579","0","0","0","0","0","0","0","0","0","892579391"
"27580","0","0","0","0","0","0","0","0","0","940425743"
"27581","1","1","0","0","0","0","0","0","0","940714329"
"27582","0","0","0","0","0","0","0","0","0","940736855"
"27583","0","0","0","0","0","0","0","0","0","940742268"
"27584","0","0","0","0","0","0","0","0","0","940830724"
"27585","0","0","0","0","0","0","0","0","0","940834888"
"27586","0","0","0","0","0","0","0","0","0","940835398"
"27587","0","0","0","0","0","0","0","0","0","946514043"
"27588","0","0","0","0","0","0","0","0","0","946683514"
"27589","0","0","0","0","0","0","0","0","0","946692081"
"27590","0","0","0","0","0","0","0","0","0","946709242"
"27591","0","0","0","0","0","0","0","0","0","948303729"
"27592","0","0","0","0","0","0","0","0","0","948322438"
"27593","0","0","0","0","0","0","0","0","0","948323414"
"27594","0","0","0","0","0","0","0","0","0","948354285"
"27595","0","0","0","0","0","0","0","0","0","956565921"
"27596","0","0","0","0","0","0","0","0","0","957038805"
"27597","0","0","0","0","0","0","0","0","0","939500566"
"27598","0","0","0","0","0","0","0","0","0","846681617"
"27599","0","0","0","0","0","0","0","0","0","846466166"
"27600","1","1","0","0","0","0","0","0","0","846617259"
"27601","0","0","0","0","0","0","0","0","0","848394129"
"27602","0","0","0","0","0","0","0","0","0","853667784"
"27603","0","0","0","0","0","0","0","0","0","873366839"
"27604","0","0","0","0","0","0","0","0","0","846689340"
"27605","0","0","0","0","0","0","0","0","0","846690269"
"27606","1","1","0","0","0","0","0","0","0","848529870"
"27607","0","0","0","0","0","0","0","0","0","848814472"
"27608","0","0","0","0","0","0","0","0","0","856074163"
"27609","0","0","0","0","0","0","0","0","0","856092083"
"27610","0","0","0","0","0","0","0","0","0","856107211"
"27611","0","0","0","0","0","0","0","0","0","856120669"
"27612","0","0","0","0","0","0","0","0","0","856240634"
"27613","0","0","0","0","0","0","0","0","0","856414867"
"27614","0","0","0","0","0","0","0","0","0","859409241"
"27615","0","0","0","0","0","0","0","0","0","882305769"
"27616","0","0","0","0","0","0","0","0","0","882449846"
"27617","0","0","0","0","0","0","0","0","0","882468913"
"27618","0","0","0","0","0","0","0","0","0","845701913"
"27619","1","1","0","0","0","0","0","0","0","845862904"
"27620","9","2","0","0","0","0","7","0","0","845865765"
"27621","12","9","0","0","1","0","2","0","0","1378157861"
"27622","2","2","0","0","0","0","0","0","0","1501114804"
"27623","0","0","0","0","0","0","0","0","0","845807567"
"27624","0","0","0","0","0","0","0","0","0","847920145"
"27625","0","0","0","0","0","0","0","0","0","848530370"
"27626","0","0","0","0","0","0","0","0","0","845611063"
"27627","0","0","0","0","0","0","0","0","0","847048739"
"27628","0","0","0","0","0","0","0","0","0","959301689"
"27629","0","0","0","0","0","0","0","0","0","960741137"
"27630","0","0","0","0","0","0","0","0","0","960828926"
"27631","0","0","0","0","0","0","0","0","0","996173277"
"27632","0","0","0","0","0","0","0","0","0","1342361429"
"27633","0","0","0","0","0","0","0","0","0","847931628"
"27634","0","0","0","0","0","0","0","0","0","848390920"
"27635","0","0","0","0","0","0","0","0","0","848631391"
"27636","0","0","0","0","0","0","0","0","0","848734899"
"27637","0","0","0","0","0","0","0","0","0","853749751"
"27638","0","0","0","0","0","0","0","0","0","1341328106"
"27639","0","0","0","0","0","0","0","0","0","847933588"
"27640","0","0","0","0","0","0","0","0","0","847966992"
"27641","0","0","0","0","0","0","0","0","0","847986365"
"27642","0","0","0","0","0","0","0","0","0","848076776"
"27643","0","0","0","0","0","0","0","0","0","845460647"
"27644","0","0","0","0","0","0","0","0","0","845261869"
"27645","0","0","0","0","0","0","0","0","0","845350749"
"27646","0","0","0","0","0","0","0","0","0","845352047"
"27647","0","0","0","0","0","0","0","0","0","845397801"
"27648","0","0","0","0","0","0","0","0","0","845488743"
"27649","0","0","0","0","0","0","0","0","0","845733917"
"27650","0","0","0","0","0","0","0","0","0","845975634"
"27651","0","0","0","0","0","0","0","0","0","846381517"
"27652","0","0","0","0","0","0","0","0","0","846383087"
"27653","0","0","0","0","0","0","0","0","0","847778857"
"27654","0","0","0","0","0","0","0","0","0","847784690"
"27655","0","0","0","0","0","0","0","0","0","847803099"
"27656","0","0","0","0","0","0","0","0","0","848531276"
"27657","0","0","0","0","0","0","0","0","0","848719179"
"27658","0","0","0","0","0","0","0","0","0","848784547"
"27659","0","0","0","0","0","0","0","0","0","848901636"
"27660","0","0","0","0","0","0","0","0","0","849321679"
"27661","0","0","0","0","0","0","0","0","0","849683815"
"27662","1","1","0","0","0","0","0","0","0","844802504"
"27663","0","0","0","0","0","0","0","0","0","844804743"
"27664","0","0","0","0","0","0","0","0","0","844886341"
"27665","0","0","0","0","0","0","0","0","0","844808545"
"27666","0","0","0","0","0","0","0","0","0","844880600"
"27667","0","0","0","0","0","0","0","0","0","844880782"
"27668","0","0","0","0","0","0","0","0","0","845126011"
"27669","0","0","0","0","0","0","0","0","0","1377302229"
"27670","0","0","0","0","0","0","0","0","0","844116862"
"27671","0","0","0","0","0","0","0","0","0","843834174"
"27672","0","0","0","0","0","0","0","0","0","847216547"
"27673","0","0","0","0","0","0","0","0","0","848540602"
"27674","0","0","0","0","0","0","0","0","0","849533111"
"27675","0","0","0","0","0","0","0","0","0","849807923"
"27676","0","0","0","0","0","0","0","0","0","858436767"
"27677","0","0","0","0","0","0","0","0","0","858437453"
"27678","0","0","0","0","0","0","0","0","0","844891561"
"27679","1","0","0","0","1","0","0","0","0","843945671"
"27680","0","0","0","0","0","0","0","0","0","861811946"
"27681","0","0","0","0","0","0","0","0","0","845741660"
"27682","0","0","0","0","0","0","0","0","0","845751761"
"27683","0","0","0","0","0","0","0","0","0","847871699"
"27684","0","0","0","0","0","0","0","0","0","848571809"
"27685","0","0","0","0","0","0","0","0","0","848625786"
"27686","0","0","0","0","0","0","0","0","0","845794632"
"27687","0","0","0","0","0","0","0","0","0","845798988"
"27688","2","1","0","0","0","0","0","0","1","847789735"
"27689","1","1","0","0","0","0","0","0","0","849494566"
"27690","0","0","0","0","0","0","0","0","0","880040774"
"27691","0","0","0","0","0","0","0","0","0","843090814"
"27692","0","0","0","0","0","0","0","0","0","843403404"
"27693","0","0","0","0","0","0","0","0","0","843040732"
"27694","0","0","0","0","0","0","0","0","0","934360170"
"27695","0","0","0","0","0","0","0","0","0","842908717"
"27696","0","0","0","0","0","0","0","0","0","842909664"
"27697","0","0","0","0","0","0","0","0","0","842910419"
"27698","0","0","0","0","0","0","0","0","0","842928530"
"27699","0","0","0","0","0","0","0","0","0","842947657"
"27700","0","0","0","0","0","0","0","0","0","842948432"
"27701","0","0","0","0","0","0","0","0","0","842975787"
"27702","0","0","0","0","0","0","0","0","0","745163331"
"27703","0","0","0","0","0","0","0","0","0","842939625"
"27704","0","0","0","0","0","0","0","0","0","843198496"
"27705","0","0","0","0","0","0","0","0","0","844814871"
"27706","0","0","0","0","0","0","0","0","0","844815800"
"27707","0","0","0","0","0","0","0","0","0","947442187"
"27708","0","0","0","0","0","0","0","0","0","842900561"
"27709","0","0","0","0","0","0","0","0","0","842941797"
"27710","0","0","0","0","0","0","0","0","0","843342638"
"27711","0","0","0","0","0","0","0","0","0","842943568"
"27712","0","0","0","0","0","0","0","0","0","843171445"
"27713","0","0","0","0","0","0","0","0","0","843199503"
"27714","0","0","0","0","0","0","0","0","0","843282751"
"27715","0","0","0","0","0","0","0","0","0","852658877"
"27716","0","0","0","0","0","0","0","0","0","959346715"
"27717","0","0","0","0","0","0","0","0","0","843081760"
"27718","0","0","0","0","0","0","0","0","0","843093682"
"27719","0","0","0","0","0","0","0","0","0","843227796"
